YEAR,PLAYER_ID,PLAYER,TEAM_ID,TEAM,GP,FG_PCT,FG3_PCT,FT_PCT,EFF,AST_TOV,PPG,RPG,APG,SPG,BPG,TPG,is_all_nba,POSITION,season_start_year,WinPCT,Start_Year,TeamID,WinningFactor
2015-16,201975,Jodie Meeks,1610612765,DET,3,0.35,0.444,1.0,16,3.0,7.333333333333333,1.6666666666666667,1.0,0.0,0.0,0.3333333333333333,False,Guard,2015,0.537,2015,1610612765,8.592
2015-16,203485,Lorenzo Brown,1610612765,DET,8,0.32,0.125,0.75,15,1.22,2.5,0.875,1.375,0.375,0.125,1.125,False,Guard,2015,0.537,2015,1610612765,8.055
2015-16,201202,Joel Anthony,1610612765,DET,19,0.6,0.0,0.75,46,0.5,0.9473684210526316,1.105263157894737,0.0526315789473684,0.1052631578947368,0.631578947368421,0.1052631578947368,False,Center,2015,0.537,2015,1610612765,24.702
2015-16,203076,Anthony Davis,1610612740,NOP,61,0.493,0.324,0.758,1626,0.96,24.27868852459016,10.278688524590164,1.901639344262295,1.278688524590164,2.0491803278688523,1.9836065573770487,False,Forward-Center,2015,0.366,2015,1610612740,595.116
2015-16,201583,Ryan Anderson,1610612740,NOP,66,0.427,0.366,0.873,1005,0.81,17.03030303030303,6.0,1.106060606060606,0.5757575757575758,0.3787878787878788,1.3636363636363635,False,Forward,2015,0.366,2015,1610612740,367.83
2015-16,201950,Jrue Holiday,1610612740,NOP,65,0.439,0.336,0.843,1059,2.34,16.753846153846155,3.0,6.015384615384615,1.353846153846154,0.3384615384615385,2.569230769230769,False,Guard,2015,0.366,2015,1610612740,387.594
2015-16,201569,Eric Gordon,1610612740,NOP,45,0.418,0.384,0.888,555,1.66,15.244444444444444,2.2,2.688888888888889,0.9555555555555556,0.3111111111111111,1.6222222222222222,False,Guard,2015,0.366,2015,1610612740,203.13
2015-16,201962,Toney Douglas,1610612740,NOP,61,0.411,0.399,0.848,565,2.45,8.704918032786885,2.344262295081968,2.5737704918032787,1.147540983606557,0.081967213114754,1.0491803278688523,False,Guard,2015,0.366,2015,1610612740,206.79
2015-16,201967,Dante Cunningham,1610612740,NOP,80,0.451,0.316,0.695,580,1.88,6.05,2.95,0.9625,0.525,0.4125,0.5125,False,Forward,2015,0.366,2015,1610612740,212.28
2015-16,202708,Norris Cole,1610612740,NOP,45,0.405,0.324,0.8,461,2.23,10.6,3.355555555555556,3.7111111111111112,0.8222222222222222,0.1111111111111111,1.6666666666666667,False,Guard,2015,0.366,2015,1610612740,168.726
2015-16,201936,Tyreke Evans,1610612740,NOP,25,0.433,0.388,0.796,442,2.25,15.16,5.16,6.56,1.28,0.32,2.92,False,Guard,2015,0.366,2015,1610612740,161.772
2015-16,201582,Alexis Ajinca,1610612740,NOP,59,0.476,0.0,0.839,478,0.57,5.966101694915254,4.559322033898305,0.5254237288135594,0.3220338983050847,0.6101694915254238,0.9152542372881356,False,Center,2015,0.366,2015,1610612740,174.948
2015-16,202337,Luke Babbitt,1610612740,NOP,47,0.422,0.404,0.78,345,2.3,6.957446808510638,3.148936170212766,1.127659574468085,0.2340425531914893,0.1489361702127659,0.4893617021276595,False,Forward,2015,0.366,2015,1610612740,126.27
2015-16,202087,Alonzo Gee,1610612740,NOP,73,0.518,0.283,0.667,518,1.31,4.452054794520548,3.356164383561644,0.9863013698630136,0.863013698630137,0.1780821917808219,0.7534246575342466,False,Forward,2015,0.366,2015,1610612740,189.588
2015-16,201600,Omer Asik,1610612740,NOP,68,0.533,0.0,0.545,551,0.43,3.9558823529411766,6.088235294117647,0.3823529411764705,0.3088235294117647,0.3382352941176471,0.8823529411764706,False,Center,2015,0.366,2015,1610612740,201.666
2015-16,204025,Tim Frazier,1610612740,NOP,51,0.419,0.333,0.716,349,2.49,5.117647058823529,2.156862745098039,3.176470588235294,0.6470588235294118,0.0392156862745098,1.2745098039215683,False,Guard,2015,0.366,2015,1610612740,127.734
2015-16,203516,James Ennis III,1610612740,NOP,22,0.478,0.448,0.735,156,1.1,7.227272727272727,1.9090909090909087,0.9545454545454546,0.7272727272727273,0.2272727272727272,0.8636363636363636,False,Forward,2015,0.366,2015,1610612740,57.096
2015-16,202706,Jordan Hamilton,1610612740,NOP,11,0.422,0.289,0.667,132,1.47,11.363636363636363,5.636363636363637,2.272727272727273,0.7272727272727273,0.2727272727272727,1.5454545454545454,False,Guard-Forward,2015,0.366,2015,1610612740,48.312
2015-16,2570,Kendrick Perkins,1610612740,NOP,37,0.533,0.0,0.44,182,0.76,2.45945945945946,3.45945945945946,0.8378378378378378,0.2972972972972973,0.2972972972972973,1.108108108108108,False,Center,2015,0.366,2015,1610612740,66.612
2015-16,1626214,Bryce Dejean-Jones,1610612740,NOP,14,0.406,0.375,0.524,92,1.36,5.642857142857143,3.4285714285714284,1.0714285714285714,0.7142857142857143,0.1428571428571428,0.7857142857142857,False,Guard,2015,0.366,2015,1610612740,33.672
2015-16,203111,Orlando Johnson,1610612740,NOP,7,0.265,0.2,0.75,18,0.5,3.7142857142857135,2.142857142857143,0.2857142857142857,0.4285714285714285,0.4285714285714285,0.5714285714285714,False,Guard,2015,0.366,2015,1610612740,6.588
2015-16,101126,Nate Robinson,1610612740,NOP,2,0.0,0.0,0.0,4,0.0,0.0,0.0,2.0,0.5,0.0,0.0,False,Guard,2015,0.366,2015,1610612740,1.464
2015-16,101108,Chris Paul,1610612746,LAC,74,0.462,0.371,0.896,1832,3.8,19.54054054054054,4.1891891891891895,9.972972972972974,2.054054054054054,0.1756756756756756,2.621621621621621,True,Guard,2015,0.646,2015,1610612746,1183.472
2015-16,200755,JJ Redick,1610612746,LAC,75,0.48,0.475,0.888,959,1.36,16.346666666666668,1.8533333333333333,1.413333333333333,0.56,0.0666666666666666,1.04,False,Guard,2015,0.646,2015,1610612746,619.514
2015-16,2037,Jamal Crawford,1610612746,LAC,79,0.404,0.34,0.904,813,1.62,14.177215189873415,1.835443037974684,2.316455696202532,0.6582278481012658,0.1518987341772152,1.4303797468354431,False,Guard,2015,0.646,2015,1610612746,525.198
2015-16,201599,DeAndre Jordan,1610612746,LAC,77,0.703,0.0,0.43,1746,0.84,12.727272727272728,13.753246753246753,1.1688311688311688,0.6623376623376623,2.2987012987012987,1.3896103896103895,True,Center,2015,0.646,2015,1610612746,1127.916
2015-16,201145,Jeff Green,1610612746,LAC,80,0.43,0.315,0.745,888,1.48,11.7375,4.15,1.725,0.725,0.5,1.1625,False,Forward,2015,0.646,2015,1610612746,573.648
2015-16,201933,Blake Griffin,1610612746,LAC,35,0.499,0.333,0.727,820,2.05,21.4,8.4,4.857142857142857,0.8,0.4857142857142857,2.3714285714285714,False,Forward,2015,0.646,2015,1610612746,529.72
2015-16,203085,Austin Rivers,1610612746,LAC,67,0.438,0.335,0.681,491,1.62,8.850746268656716,1.9402985074626864,1.4776119402985075,0.7164179104477612,0.1343283582089552,0.9104477611940298,False,Guard,2015,0.646,2015,1610612746,317.18600000000004
2015-16,202325,Wesley Johnson,1610612746,LAC,80,0.404,0.333,0.652,614,0.91,6.8625,3.1,0.6125,1.1125,0.7,0.675,False,Forward-Guard,2015,0.646,2015,1610612746,396.644
2015-16,1718,Paul Pierce,1610612746,LAC,68,0.363,0.31,0.818,401,1.22,6.132352941176471,2.735294117647059,1.0441176470588236,0.4852941176470588,0.25,0.8529411764705882,False,Forward,2015,0.646,2015,1610612746,259.046
2015-16,202332,Cole Aldrich,1610612746,LAC,60,0.596,0.0,0.714,602,0.78,5.466666666666667,4.8,0.8333333333333334,0.7833333333333333,1.1333333333333333,1.0666666666666669,False,Center,2015,0.646,2015,1610612746,388.892
2015-16,201601,Luc Mbah a Moute,1610612746,LAC,75,0.454,0.325,0.526,321,0.88,3.08,2.28,0.4,0.5866666666666667,0.2533333333333333,0.4533333333333333,False,Forward,2015,0.646,2015,1610612746,207.366
2015-16,203143,Pablo Prigioni,1610612746,LAC,59,0.374,0.295,0.875,301,2.65,2.457627118644068,1.9322033898305084,2.2033898305084745,0.8983050847457628,0.0169491525423728,0.8305084745762712,False,Guard,2015,0.646,2015,1610612746,194.446
2015-16,203912,C.J. Wilcox,1610612746,LAC,23,0.394,0.391,0.75,59,5.0,3.0434782608695654,0.5217391304347826,0.4347826086956521,0.4347826086956521,0.0869565217391304,0.0869565217391304,False,Guard,2015,0.646,2015,1610612746,38.114000000000004
2015-16,201965,Jeff Ayres,1610612746,LAC,17,0.522,0.0,1.0,43,0.83,1.7647058823529411,1.2941176470588236,0.2941176470588235,0.0,0.1764705882352941,0.3529411764705882,False,Forward-Center,2015,0.646,2015,1610612746,27.778000000000002
2015-16,1626183,Branden Dawson,1610612746,LAC,6,0.4,0.0,1.0,7,0.0,0.8333333333333334,0.6666666666666666,0.0,0.0,0.1666666666666666,0.0,False,Forward,2015,0.646,2015,1610612746,4.522
2015-16,101236,Chuck Hayes,1610612746,LAC,2,0.5,0.0,1.0,10,0.67,2.0,4.0,1.0,0.0,0.0,1.5,False,Forward-Center,2015,0.646,2015,1610612746,6.46
2015-16,203114,Khris Middleton,1610612749,MIL,79,0.444,0.396,0.888,1367,1.84,18.151898734177216,3.8227848101265822,4.189873417721519,1.6582278481012658,0.240506329113924,2.278481012658228,False,Forward,2015,0.402,2015,1610612749,549.534
2015-16,203507,Giannis Antetokounmpo,1610612749,MIL,80,0.506,0.257,0.724,1693,1.66,16.875,7.65,4.3125,1.175,1.4125,2.6,False,Forward,2015,0.402,2015,1610612749,680.586
2015-16,202328,Greg Monroe,1610612749,MIL,79,0.522,0.0,0.74,1564,1.38,15.316455696202532,8.810126582278482,2.2531645569620253,0.9113924050632912,0.8481012658227848,1.6329113924050631,False,Forward-Center,2015,0.402,2015,1610612749,628.7280000000001
2015-16,203953,Jabari Parker,1610612749,MIL,76,0.493,0.257,0.768,1068,1.12,14.078947368421051,5.197368421052632,1.7105263157894737,0.9078947368421052,0.3815789473684211,1.5263157894736843,False,Forward,2015,0.402,2015,1610612749,429.336
2015-16,203487,Michael Carter-Williams,1610612749,MIL,54,0.452,0.273,0.654,788,1.84,11.537037037037036,5.111111111111111,5.203703703703703,1.4814814814814814,0.7592592592592593,2.833333333333333,False,Guard,2015,0.402,2015,1610612749,316.776
2015-16,201573,Jerryd Bayless,1610612749,MIL,52,0.423,0.437,0.778,558,2.23,10.403846153846152,2.7115384615384617,3.1346153846153846,0.903846153846154,0.2115384615384615,1.4038461538461535,False,Guard,2015,0.402,2015,1610612749,224.316
2015-16,203089,John Henson,1610612749,MIL,57,0.564,0.0,0.59,560,0.84,6.964912280701754,3.877192982456141,0.9473684210526316,0.3157894736842105,1.912280701754386,1.1228070175438596,False,Forward-Center,2015,0.402,2015,1610612749,225.12
2015-16,201564,O.J. Mayo,1610612749,MIL,41,0.371,0.321,0.775,317,1.64,7.829268292682927,2.5609756097560976,2.8780487804878048,1.170731707317073,0.1951219512195122,1.7560975609756098,False,Guard,2015,0.402,2015,1610612749,127.43400000000001
2015-16,203101,Miles Plumlee,1610612749,MIL,61,0.601,0.0,0.576,475,0.4,5.147540983606557,3.80327868852459,0.2622950819672131,0.3442622950819672,0.819672131147541,0.6557377049180327,False,Center,2015,0.402,2015,1610612749,190.95000000000002
2015-16,1626173,Rashad Vaughn,1610612749,MIL,70,0.305,0.293,0.8,173,1.39,3.1,1.2571428571428571,0.5571428571428572,0.4142857142857143,0.2285714285714285,0.4,False,Guard,2015,0.402,2015,1610612749,69.546
2015-16,203898,Tyler Ennis,1610612749,MIL,46,0.449,0.333,0.735,244,2.06,4.478260869565218,1.6304347826086956,2.065217391304348,0.5434782608695652,0.0217391304347826,1.0,False,Guard,2015,0.402,2015,1610612749,98.08800000000001
2015-16,203948,Johnny O'Bryant III,1610612749,MIL,66,0.411,1.0,0.675,267,1.03,3.0303030303030303,2.6666666666666665,0.4848484848484848,0.2727272727272727,0.1212121212121212,0.4696969696969697,False,Forward,2015,0.402,2015,1610612749,107.334
2015-16,202349,Greivis Vasquez,1610612749,MIL,23,0.326,0.247,0.846,141,2.27,5.652173913043479,2.0434782608695654,3.9565217391304346,0.4347826086956521,0.0,1.7391304347826086,False,Guard,2015,0.402,2015,1610612749,56.682
2015-16,203142,Chris Copeland,1610612749,MIL,24,0.333,0.278,0.857,32,1.83,2.083333333333333,0.4166666666666667,0.4583333333333333,0.0833333333333333,0.0,0.25,False,Forward,2015,0.402,2015,1610612749,12.864
2015-16,203996,Damien Inglis,1610612749,MIL,20,0.351,0.231,0.875,50,0.91,1.8,1.55,0.5,0.3,0.15,0.55,False,Forward,2015,0.402,2015,1610612749,20.1
2015-16,200779,Steve Novak,1610612749,MIL,10,0.444,0.467,1.0,18,0.0,2.4,0.5,0.0,0.0,0.0,0.1,False,Forward,2015,0.402,2015,1610612749,7.236000000000001
2015-16,2548,Dwyane Wade,1610612748,MIA,74,0.456,0.159,0.793,1246,1.7,19.04054054054054,4.081081081081081,4.648648648648648,1.0675675675675675,0.5675675675675675,2.7432432432432434,False,Guard,2015,0.585,2015,1610612748,728.91
2015-16,202355,Hassan Whiteside,1610612748,MIA,73,0.606,0.0,0.65,1726,0.21,14.246575342465754,11.849315068493151,0.3972602739726027,0.6027397260273972,3.684931506849315,1.8767123287671232,False,Center,2015,0.585,2015,1610612748,1009.7099999999999
2015-16,201609,Goran Dragic,1610612748,MIA,72,0.477,0.312,0.727,1114,2.27,14.13888888888889,3.8472222222222223,5.819444444444445,0.9861111111111112,0.2361111111111111,2.5694444444444446,False,Guard,2015,0.585,2015,1610612748,651.6899999999999
2015-16,2547,Chris Bosh,1610612748,MIA,53,0.467,0.365,0.795,1056,1.64,19.056603773584907,7.358490566037735,2.4150943396226414,0.6792452830188679,0.6415094339622641,1.471698113207547,False,Forward,2015,0.585,2015,1610612748,617.76
2015-16,2207,Joe Johnson,1610612748,MIA,81,0.439,0.383,0.831,1002,2.0,12.246913580246911,3.6049382716049374,3.925925925925926,0.7530864197530864,0.0493827160493827,1.962962962962963,False,Guard-Forward,2015,0.585,2015,1610612748,586.17
2015-16,2736,Luol Deng,1610612748,MIA,74,0.455,0.344,0.755,1063,1.73,12.31081081081081,5.986486486486487,1.891891891891892,1.0,0.3918918918918919,1.0945945945945943,False,Forward,2015,0.585,2015,1610612748,621.855
2015-16,201596,Mario Chalmers,1610612748,MIA,61,0.41,0.309,0.832,700,2.09,10.295081967213116,2.5737704918032787,3.7704918032786887,1.4426229508196722,0.2131147540983606,1.8032786885245904,False,Guard,2015,0.585,2015,1610612748,409.5
2015-16,101123,Gerald Green,1610612748,MIA,69,0.392,0.323,0.783,469,1.22,8.927536231884059,2.36231884057971,0.8115942028985508,0.5507246376811594,0.2753623188405797,0.6666666666666666,False,Guard-Forward,2015,0.585,2015,1610612748,274.365
2015-16,1626159,Justise Winslow,1610612748,MIA,78,0.422,0.276,0.684,718,1.24,6.435897435897436,5.166666666666667,1.5128205128205128,0.8717948717948718,0.3333333333333333,1.2179487179487178,False,Forward-Guard,2015,0.585,2015,1610612748,420.03
2015-16,1626196,Josh Richardson,1610612748,MIA,52,0.452,0.461,0.667,377,2.09,6.557692307692308,2.0576923076923075,1.4038461538461535,0.6923076923076923,0.4807692307692308,0.6730769230769231,False,Guard,2015,0.585,2015,1610612748,220.545
2015-16,204020,Tyler Johnson,1610612748,MIA,36,0.486,0.38,0.797,355,1.68,8.722222222222221,3.0277777777777777,2.1944444444444446,0.6666666666666666,0.3888888888888889,1.3055555555555556,False,Guard,2015,0.585,2015,1610612748,207.67499999999998
2015-16,2405,Amar'e Stoudemire,1610612748,MIA,52,0.566,0.0,0.746,448,0.57,5.769230769230769,4.269230769230769,0.5192307692307693,0.3461538461538461,0.7884615384615384,0.903846153846154,False,Forward-Center,2015,0.585,2015,1610612748,262.08
2015-16,201177,Josh McRoberts,1610612748,MIA,42,0.372,0.245,0.7,226,2.7,3.571428571428572,2.5,1.9285714285714288,0.4285714285714285,0.1666666666666666,0.7142857142857143,False,Forward-Center,2015,0.585,2015,1610612748,132.20999999999998
2015-16,2617,Udonis Haslem,1610612748,MIA,37,0.377,0.111,0.75,108,2.8,1.5945945945945943,2.027027027027027,0.3783783783783784,0.1351351351351351,0.054054054054054,0.1351351351351351,False,Forward,2015,0.585,2015,1610612748,63.17999999999999
2015-16,1627362,Briante Weber,1610612748,MIA,7,0.359,0.0,0.75,54,2.33,4.428571428571429,3.571428571428572,3.0,1.2857142857142858,0.4285714285714285,1.2857142857142858,False,Guard,2015,0.585,2015,1610612748,31.589999999999996
2015-16,202710,Jimmy Butler,1610612741,CHI,67,0.454,0.312,0.832,1454,2.43,20.88059701492537,5.343283582089552,4.791044776119403,1.6417910447761197,0.6417910447761194,1.9701492537313432,False,Forward,2015,0.512,2015,1610612741,744.448
2015-16,2200,Pau Gasol,1610612741,CHI,72,0.469,0.348,0.792,1710,1.79,16.48611111111111,11.01388888888889,4.083333333333333,0.5833333333333334,2.0277777777777777,2.2777777777777777,False,Center-Forward,2015,0.512,2015,1610612741,875.52
2015-16,201565,Derrick Rose,1610612741,CHI,66,0.427,0.293,0.793,861,1.78,16.363636363636363,3.409090909090909,4.712121212121212,0.6666666666666666,0.2121212121212121,2.6515151515151514,False,Guard,2015,0.512,2015,1610612741,440.832
2015-16,202703,Nikola Mirotic,1610612741,CHI,66,0.407,0.39,0.807,845,0.98,11.772727272727272,5.484848484848484,1.5151515151515151,0.8787878787878788,0.696969696969697,1.5454545454545454,False,Forward,2015,0.512,2015,1610612741,432.64
2015-16,203926,Doug McDermott,1610612741,CHI,81,0.452,0.425,0.857,620,1.11,9.432098765432098,2.4074074074074074,0.7283950617283951,0.1728395061728395,0.074074074074074,0.654320987654321,False,Forward,2015,0.512,2015,1610612741,317.44
2015-16,201959,Taj Gibson,1610612741,CHI,73,0.526,0.0,0.692,1001,1.36,8.58904109589041,6.904109589041096,1.452054794520548,0.6438356164383562,1.0547945205479452,1.0684931506849316,False,Forward,2015,0.512,2015,1610612741,512.5120000000001
2015-16,201166,Aaron Brooks,1610612741,CHI,69,0.401,0.357,0.766,434,2.19,7.115942028985507,1.463768115942029,2.608695652173913,0.4347826086956521,0.144927536231884,1.1884057971014492,False,Guard,2015,0.512,2015,1610612741,222.208
2015-16,202734,E'Twaun Moore,1610612741,CHI,59,0.481,0.452,0.629,462,1.87,7.508474576271187,2.254237288135593,1.6779661016949152,0.6271186440677966,0.3050847457627119,0.8983050847457628,False,Guard,2015,0.512,2015,1610612741,236.544
2015-16,1626171,Bobby Portis,1610612741,CHI,62,0.427,0.308,0.727,550,0.96,7.032258064516129,5.435483870967742,0.8387096774193549,0.4032258064516129,0.3548387096774194,0.8709677419354839,False,Forward,2015,0.512,2015,1610612741,281.6
2015-16,203503,Tony Snell,1610612741,CHI,64,0.372,0.361,0.909,365,1.21,5.28125,3.109375,0.984375,0.25,0.265625,0.8125,False,Guard,2015,0.512,2015,1610612741,186.88
2015-16,203200,Justin Holiday,1610612741,CHI,53,0.386,0.343,0.73,247,1.44,4.509433962264151,1.69811320754717,1.0566037735849056,0.6037735849056604,0.3584905660377358,0.7358490566037735,False,Forward-Guard,2015,0.512,2015,1610612741,126.464
2015-16,2399,Mike Dunleavy,1610612741,CHI,31,0.41,0.394,0.784,223,1.5,7.161290322580645,2.677419354838709,1.2580645161290325,0.4516129032258064,0.3225806451612903,0.8387096774193549,False,Guard-Forward,2015,0.512,2015,1610612741,114.176
2015-16,201149,Joakim Noah,1610612741,CHI,29,0.383,0.0,0.489,379,2.12,4.275862068965517,8.793103448275861,3.793103448275862,0.6206896551724138,1.0,1.793103448275862,False,Forward-Center,2015,0.512,2015,1610612741,194.048
2015-16,1626245,Cristiano Felicio,1610612741,CHI,31,0.556,0.0,0.714,197,2.0,3.3870967741935485,3.290322580645161,0.8387096774193549,0.1935483870967742,0.4193548387096774,0.4193548387096774,False,Forward-Center,2015,0.512,2015,1610612741,100.864
2015-16,203915,Spencer Dinwiddie,1610612741,CHI,12,0.352,0.1,0.576,44,3.14,4.833333333333333,1.4166666666666667,1.8333333333333333,0.25,0.0,0.5833333333333334,False,Guard,2015,0.512,2015,1610612741,22.528
2015-16,200794,Paul Millsap,1610612737,ATL,81,0.47,0.319,0.757,1813,1.39,17.098765432098766,9.037037037037036,3.271604938271605,1.8148148148148149,1.7160493827160497,2.3580246913580245,False,Forward,2015,0.585,2015,1610612737,1060.605
2015-16,201143,Al Horford,1610612737,ATL,82,0.505,0.344,0.798,1645,2.46,15.231707317073171,7.268292682926829,3.207317073170732,0.8292682926829268,1.475609756097561,1.304878048780488,False,Center-Forward,2015,0.585,2015,1610612737,962.3249999999999
2015-16,201952,Jeff Teague,1610612737,ATL,79,0.439,0.401,0.837,1221,2.16,15.683544303797468,2.7088607594936707,5.949367088607595,1.2278481012658229,0.3037974683544304,2.759493670886076,False,Guard,2015,0.585,2015,1610612737,714.285
2015-16,203471,Dennis Schroder,1610612737,ATL,80,0.421,0.322,0.791,838,1.91,10.9875,2.55,4.3625,0.875,0.1125,2.2875,False,Guard,2015,0.585,2015,1610612737,490.22999999999996
2015-16,203145,Kent Bazemore,1610612737,ATL,75,0.441,0.357,0.815,987,1.24,11.626666666666669,5.053333333333334,2.28,1.3066666666666666,0.5066666666666667,1.84,False,Guard-Forward,2015,0.585,2015,1610612737,577.395
2015-16,2594,Kyle Korver,1610612737,ATL,80,0.434,0.398,0.833,802,1.67,9.2375,3.25,2.05,0.75,0.4375,1.225,False,Guard-Forward,2015,0.585,2015,1610612737,469.16999999999996
